Unnamed: 0,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
NDPK2n_pos,1061.0,2.9332429226471977e-06,1.0424759967353343,0.0001916874249949,NDPK2n,"nucleoside-diphosphate kinase (ATP:UDP), nuclear","1.00 * ATP [n] + 1.00 * UDP [n] --> 1.00 * UTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK3n_neg,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK3n,"nucleoside-diphosphate kinase (ATP:CDP),nuclear","1.00 * ATP [n] + 1.00 * CDP [n] --> 1.00 * CTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK3n_pos,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK3n,"nucleoside-diphosphate kinase (ATP:CDP),nuclear","1.00 * ATP [n] + 1.00 * CDP [n] --> 1.00 * CTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_neg,1038.0,1.0054106894117612e-05,1.117483886433302,0.0002859187165974,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_pos,1038.0,1.0054106894117612e-05,1.117483886433302,0.0002859187165974,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK5n_neg,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK5n,"nucleoside-diphosphate kinase (ATP:dGDP), nuclear","1.00 * ATP [n] + 1.00 * dGDP [n] --> 1.00 * dGTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK5n_pos,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK5n,"nucleoside-diphosphate kinase (ATP:dGDP), nuclear","1.00 * ATP [n] + 1.00 * dGDP [n] --> 1.00 * dGTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK7n_neg,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK7n,"nucleoside-diphosphate kinase (ATP:dCDP), nuclear","1.00 * ATP [n] + 1.00 * dCDP [n] --> 1.00 * dCTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK7n_pos,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK7n,"nucleoside-diphosphate kinase (ATP:dCDP), nuclear","1.00 * ATP [n] + 1.00 * dCDP [n] --> 1.00 * dCTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK8n_neg,1063.0,2.627224136753377e-06,1.028677667762885,0.0001866185840617,NDPK8n,"nucleoside-diphosphate kinase (ATP:dADP), nuclear","1.00 * ATP [n] + 1.00 * dADP [n] --> 1.00 * dATP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK8n_pos,1063.0,2.627224136753377e-06,1.028677667762885,0.0001866185840617,NDPK8n,"nucleoside-diphosphate kinase (ATP:dADP), nuclear","1.00 * ATP [n] + 1.00 * dADP [n] --> 1.00 * dATP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK9_neg,1093.0,4.743921877547467e-07,1.193155374357066,5.438864819258368e-05,NDPK9,nucleoside-diphosphate kinase (ATP:IDP),"1.00 * ATP [c] + 1.00 * IDP(3-) [c] --> 1.00 * ADP [c] + 1.00 * ITP(3-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK9_pos,1093.0,4.743921877547467e-07,1.193155374357066,5.438864819258368e-05,NDPK9,nucleoside-diphosphate kinase (ATP:IDP),"1.00 * ATP [c] + 1.00 * IDP(3-) [c] --> 1.00 * ADP [c] + 1.00 * ITP(3-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK9n_neg,1052.0,4.78677130107945e-06,0.938157856617068,0.0002369470844512,NDPK9n,"nucleoside-diphosphate kinase (ATP:IDP), nuclear","1.00 * ATP [n] + 1.00 * IDP(3-) [n] --> 1.00 * ADP [n] + 1.00 * ITP(3-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK9n_pos,1050.0,5.329949719101519e-06,0.9189231685328196,0.0002369470844512,NDPK9n,"nucleoside-diphosphate kinase (ATP:IDP), nuclear","1.00 * ATP [n] + 1.00 * IDP(3-) [n] --> 1.00 * ADP [n] + 1.00 * ITP(3-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NNATn_pos,978.0,0.0001845892773341,0.9389303081694812,0.0027046881779785,NNATn,nicotinate-nucleotide adenylyltransferase,"1.00 * ATP [n] + 1.00 * proton [n] + 1.00 * Nicotinate D-ribonucleotide [n] --> 1.00 * Diphosphate [n] + 1.00 * Deamino-NAD+ [n]
NMNAT1",NMNAT1,NAD metabolism,2.7.7.18,4.0
NNATr_pos,895.0,0.0050628421657923,0.5466197235796155,0.0411513352654884,NNATr,nicotinate-nucleotide adenylyltransferase,"1.00 * ATP [c] + 1.00 * proton [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * Diphosphate [c] + 1.00 * Deamino-NAD+ [c]
NMNAT1; NMNAT2; NMNAT3",NMNAT1; NMNAT2; NMNAT3,NAD metabolism,2.7.7.18,4.0
NT5C_pos,1028.0,1.6834161734239145e-05,0.7944668200293331,0.0004059455606393,NT5C,Nicotinate D-ribonucleotide phosphohydrolase,"1.00 * Water [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Nicotinate D-ribonucleoside [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,NAD metabolism,3.1.3.5,4.0
NTD11_pos,932.0,0.0012803095132332,0.5157084890521502,0.0138983765265438,NTD11,5'-nucleotidase (IMP),"1.00 * Water [c] + 1.00 * IMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Inosine [c]
NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,Purine catabolism,3.1.3.5,4.0
NTD1_pos,1033.0,1.302956754440762e-05,1.0452892323153065,0.0003262384057574,NTD1,5'-nucleotidase (dUMP),"1.00 * Water [c] + 1.00 * dUMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxyuridine [c]
NT5C; NT5C3",NT5C; NT5C3,Pyrimidine catabolism,3.1.3.5,4.0
NTD3_pos,1013.0,3.564821575690875e-05,0.7008558720218636,0.0007196225144795,NTD3,5'-nucleotidase (dCMP),"1.00 * Water [c] + 1.00 * dCMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxycytidine [c]
GUCA1A; NT5C; NT5C1A; NT5C1B; NT5C3; NT5E",GUCA1A; NT5C; NT5C1A; NT5C1B; NT5C3; NT5E,Pyrimidine catabolism,3.1.3.5,4.0
NTD7_pos,945.0,0.00075992493111,0.5804389363255371,0.0090129027673393,NTD7,5'-nucleotidase (AMP),"1.00 * Water [c] + 1.00 * AMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Adenosine [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3,Nucleotide interconversion,3.1.3.5,4.0
NTD8_pos,1000.0,6.680767868334811e-05,0.7807937329654977,0.0012509689976953,NTD8,5'-nucleotidase (dGMP),"1.00 * Water [c] + 1.00 * dGMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxyguanosine [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,Nucleotide interconversion,3.1.3.5,4.0
NTP3e_pos,953.0,0.0005457565419426,0.5707964602079548,0.0069522787555466,NTP3e,nucleoside-triphosphatase (GTP),"1.00 * Water [e] + 1.00 * GTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * GDP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.15,4.0
NaKt_pos,896.0,0.0048885462108783,0.6752920442519148,0.0400333953484836,NaKt,Na+/K+ exchanging ATPase,"1.00 * Water [c] + 1.00 * ATP [c] + 1.00 * Sodium [c] + 1.00 * potassium [e] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * Sodium [e] + 1.00 * potassium [c]
ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4",ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4,"Transport, extracellular",3.6.3.9,4.0
O16G1e_pos,403.0,0.0062317825451752,-0.588956751745913,0.0469178559132719,O16G1e,"oligo-1,6-glucosidase (glygn4 -> glygn5), extracellular","1.00 * Water [e] + 1.00 * glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) [e] --> 1.00 * D-glucose [e] + 1.00 * glycogen, structure 5 (glycogenin-2[1,4-Glc]) [e]
SIS",SIS,Starch and sucrose metabolism,3.2.1.10,0.0
O16G2e_pos,401.0,0.0058175929562137,-0.5894188773534255,0.0447797054992423,O16G2e,"oligo-1,6-glucosidase (strch2 ->strch3), extracellular","1.00 * Water [e] + 1.00 * starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) [e] --> 1.00 * D-glucose [e] + 1.00 * Maltose [e]
SIS",SIS,Starch and sucrose metabolism,3.2.1.10,0.0
P45027A12m_pos,907.0,0.0032994888538593,0.3473357348583851,0.0286350061885403,P45027A12m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al [m]
CYP27A1",CYP27A1,Bile acid synthesis,1.14.13.15,4.0
P45027A13m_pos,907.0,0.0032994888538593,0.3473357348583851,0.0286350061885403,P45027A13m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase","1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * O2 [m] + 1.00 * 3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al [m] --> 1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate [m]
CYP27A1",CYP27A1,Bile acid synthesis,1.14.13.15,4.0
PGM_neg,1015.0,3.230567600830022e-05,1.101499940472781,0.0007196225144795,PGM,phosphoglycerate mutase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * 3-Phospho-D-glycerate [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.1,0.0
PHETHPTOX2_pos,894.0,0.0052427368382046,0.2145025074032626,0.0422978830094661,PHETHPTOX2,"L-Phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)","1.00 * O2 [c] + 1.00 * 5,6,7,8-tetrahydrobiopterin [c] + 1.00 * L-phenylalanine [c] --> 1.00 * L-tyrosine [c] + 1.00 * 4a-hydroxytetrahydrobiopterin [c]
PAH",PAH,Phenylalanine metabolism,1.14.16.1,4.0
PI345P3P_pos,923.0,0.0018156463197078,0.7778344612319739,0.0183105689803869,PI345P3P,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase","1.00 * Water [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c]
PTEN",PTEN,Inositol phosphate metabolism,3.1.3.67,4.0
PI345P3Pn_pos,973.0,0.0002306632121628,0.8644043624522365,0.0033275587008485,PI345P3Pn,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase, nuclear","1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [n] --> 1.00 * phosphatidylinositol 4,5-bisphosphate [n] + 1.00 * hydrogenphosphate [n]
PTEN",PTEN,Inositol phosphate metabolism,3.1.3.67,4.0
PI45P3K_pos,923.0,0.0018156463197078,0.7778344612319612,0.0183105689803869,PI45P3K,"phosphatidylinositol 4,5-bisphosphate 3-kinase","1.00 * ATP [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [c]
HCST; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5",HCST; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5,Inositol phosphate metabolism,2.7.1.153,4.0
PI45P5P_pos,953.0,0.0005457565419426,0.6547207513225685,0.0069522787555466,PI45P5P,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase","1.00 * Water [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 4-phosphate(3-) [c]
INPP5B; INPP5E; OCRL; SYNJ1; SYNJ2",INPP5B; INPP5E; OCRL; SYNJ1; SYNJ2,Inositol phosphate metabolism,3.1.3.36,4.0
PI45PLC_pos,910.0,0.0029567054278194,0.6630069477109022,0.0262528124603262,PI45PLC,"phosphatidylinositol 4,5-bisphosphate phospholipase C","1.00 * Water [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c] --> 1.00 * proton [c] + 1.00 * diglyceride [c] + 1.00 * 1D-myo-inositol 1,4,5-trisphosphate(6-) [c]
PLCB1; PLCB2; PLCB3; PLCB4; PLCD1; PLCD3; PLCD4; PLCE1; PLCG1; PLCG2; PLCH1; PLCH2; PLCL1; PLCXD2; PLCZ1",PLCB1; PLCB2; PLCB3; PLCB4; PLCD1; PLCD3; PLCD4; PLCE1; PLCG1; PLCG2; PLCH1; PLCH2; PLCL1; PLCXD2; PLCZ1,Inositol phosphate metabolism,3.1.4.11,4.0
PI4P5K_pos,953.0,0.0005457565419426,0.6547207513225686,0.0069522787555466,PI4P5K,phosphatidylinositol 4-phosphate 5-kinase,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 4-phosphate(3-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c]
PIKFYVE; PIP4K2A; PIP4K2B; PIP4K2C; PIP5K1A; PIP5K1B; PIP5K1C",PIKFYVE; PIP4K2A; PIP4K2B; PIP4K2C; PIP5K1A; PIP5K1B; PIP5K1C,Glycerophospholipid metabolism,2.7.1.68,4.0
PI5P4K_pos,983.0,0.000147273492213,0.8890644069375023,0.0022486735318041,PI5P4K,phosphatidylinositol-5-phosphate 4-kinase,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c]
PI4K2A; PI4KA; PI4KB",PI4K2A; PI4KA; PI4KB,Inositol phosphate metabolism,2.7.1.149,4.0
PIK3_pos,973.0,0.0002306632121628,0.8752267599752185,0.0033275587008485,PIK3,phosphatidylinositol 3-kinase,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3-phosphate(3-) [c]
HCST; PIK3C2A; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5",HCST; PIK3C2A; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5,Inositol phosphate metabolism,2.7.1.137,4.0
PIK4_pos,983.0,0.000147273492213,0.889064406937503,0.0022486735318041,PIK4,phosphatidylinositol 4-kinase,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 4-phosphate(3-) [c]
PI4K2A; PI4KA; PI4KB",PI4K2A; PI4KA; PI4KB,Glycerophospholipid metabolism,2.7.1.67,4.0
PIPLCn_pos,903.0,0.003812829914784,0.6559719802404012,0.0324438066316587,PIPLCn,"phosphatidylinositol phospholipase C, nucleus","1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [n] --> 1.00 * proton [n] + 1.00 * diglyceride [n] + 1.00 * 1D-myo-inositol 1-phosphate(2-) [n]
PLCB1",PLCB1,Inositol phosphate metabolism,3.1.4.3,4.0
PMEVKx_pos,896.0,0.0048885462108783,0.5633324635683901,0.0400333953484836,PMEVKx,phosphomevalonate kinase,"1.00 * ATP [x] + 1.00 * (R)-5-phosphonatomevalonate(3-) [x] --> 1.00 * ADP [x] + 1.00 * (R)-5-Diphosphomevalonate [x]
PMVK",PMVK,Cholesterol metabolism,2.7.4.2,4.0
PPAP_pos,983.0,0.000147273492213,0.9136943979048932,0.0022486735318041,PPAP,phosphatidic acid phosphatase,"1.00 * Water [c] + 1.00 * phosphatidate(2-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * diglyceride [c]
PLPP1; PLPP2; PLPP3",PLPP1; PLPP2; PLPP3,Triacylglycerol synthesis,3.1.3.4,4.0
PPM_neg,906.0,0.003421556202714,0.5293813543269023,0.0294596439851601,PPM,phosphopentomutase,"1.00 * alpha-D-Ribose 1-phosphate [c] --> 1.00 * alpha-D-Ribose 5-phosphate [c]
PGM1; PGM2",PGM1; PGM2,Pentose phosphate pathway,5.4.2.7,0.0
PYDXDH_pos,980.0,0.0001687061860533,0.6989609916008499,0.0024943324114454,PYDXDH,pyridoxal dehydrogenase,"1.00 * Water [c] + 1.00 * O2 [c] + 1.00 * Pyridoxal [c] --> 1.00 * Hydrogen peroxide [c] + 1.00 * 4-pyridoxate [c]
AOX1",AOX1,Vitamin B6 metabolism,1.2.3.1,4.0
RE0383C_pos,1163.0,5.678173406523718e-09,0.8004499295640686,3.092238600969375e-06,RE0383C,RE0383,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * L-gulonate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * D-glucuronate [c]
AKR1A1",AKR1A1,Miscellaneous,1.1.1.2,0.0
RE0453C_neg,930.0,0.0013848134323047,0.1002520749596397,0.0146911619807007,RE0453C,RE0453,"1.00 * dATP [c] + 1.00 * dTDP [c] --> 1.00 * dADP [c] + 1.00 * dTTP [c]
No genes",,Pyrimidine synthesis,2.7.4.6,0.0
RE0453C_pos,930.0,0.0013848134323047,0.1742783184393348,0.0146911619807007,RE0453C,RE0453,"1.00 * dATP [c] + 1.00 * dTDP [c] --> 1.00 * dADP [c] + 1.00 * dTTP [c]
No genes",,Pyrimidine synthesis,2.7.4.6,0.0
RE0453N_neg,1038.0,1.0054106894117612e-05,1.117483886433302,0.0002859187165974,RE0453N,RE0453,"1.00 * dATP [n] + 1.00 * dTDP [n] --> 1.00 * dADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Pyrimidine synthesis,2.7.4.6,0.0
RE0453N_pos,1038.0,1.0054106894117612e-05,1.117483886433302,0.0002859187165974,RE0453N,RE0453,"1.00 * dATP [n] + 1.00 * dTDP [n] --> 1.00 * dADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Pyrimidine synthesis,2.7.4.6,0.0
RE0702E_neg,831.0,0.0033706451999197,0.7122923399880388,0.0291750548099017,RE0702E,RE0702,"1.00 * proton [e] + 1.00 * Hydrogen peroxide [e] + 1.00 * thiocyanate [e] --> 1.00 * Water [e] + 1.00 * hypothiocyanite [e]
LPO",LPO,Miscellaneous,1.8.1.4,0.0
RE0830N_neg,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE0830N,RE0830,"1.00 * 4a-hydroxytetrahydrobiopterin [n] --> 1.00 * Water [n] + 1.00 * quinonoid dihydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE0830N_pos,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE0830N,RE0830,"1.00 * 4a-hydroxytetrahydrobiopterin [n] --> 1.00 * Water [n] + 1.00 * quinonoid dihydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE0915E_neg,401.0,0.0058175929562137,-0.5825123290321043,0.0447797054992423,RE0915E,RE0915,"1.00 * Water [e] + 1.00 * Maltotetraose [e] --> 1.00 * D-glucose [e] + 1.00 * maltotriose [e]
AMY2A5; LYZL1",AMY2A5; LYZL1,Starch and sucrose metabolism,3.2.1.1,0.0
RE0926E_neg,401.0,0.0058175929562137,-0.585035908320681,0.0447797054992423,RE0926E,RE0926,"1.00 * Water [e] + 1.00 * maltopentaose [e] --> 1.00 * D-glucose [e] + 1.00 * Maltotetraose [e]
AMY2A5; LYZL1",AMY2A5; LYZL1,Starch and sucrose metabolism,3.2.1.1,0.0
RE0935E_neg,401.0,0.0058175929562137,-0.5869765883927708,0.0447797054992423,RE0935E,RE0935,"1.00 * Water [e] + 1.00 * Maltohexaose [e] --> 1.00 * D-glucose [e] + 1.00 * maltopentaose [e]
AMY2A5; LYZL1",AMY2A5; LYZL1,Starch and sucrose metabolism,3.2.1.1,0.0
RE0944E_neg,401.0,0.0058175929562137,-0.5885550547975005,0.0447797054992423,RE0944E,RE0944,"1.00 * Water [e] + 1.00 * maltoheptaose [e] --> 1.00 * D-glucose [e] + 1.00 * Maltohexaose [e]
AMY2A5; LYZL1",AMY2A5; LYZL1,Starch and sucrose metabolism,3.2.1.1,0.0
RE0958E_neg,401.0,0.0058175929562137,-0.5825123290321045,0.0447797054992423,RE0958E,RE0958,"1.00 * Water [e] + 1.00 * maltodecaose [e] --> 1.00 * D-glucose [e] + 1.00 * maltononaose [e]
AMY2A5; LYZL1",AMY2A5; LYZL1,Starch and sucrose metabolism,3.2.1.1,0.0
RE1342C_neg,900.0,0.0042443451945538,0.7293430850164064,0.0355144633116639,RE1342C,RE1342,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * D-glucitol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * D-glucose [c]
No genes",,Fructose and mannose metabolism,1.1.1.21,0.0
RE1447N_pos,981.0,0.0001612555397137,0.9126600326441806,0.0024114529794729,RE1447N,RE1447,"1.00 * Water [n] + 1.00 * phosphatidylinositol 4,5-bisphosphate [n] --> 1.00 * hydrogenphosphate [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n]
No genes",,Phosphatidylinositol phosphate metabolism,3.1.3.66,0.0
RE1448N_pos,981.0,0.0001612555397137,0.9126600326441828,0.0024114529794729,RE1448N,RE1448,"1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n] --> 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [n] + 1.00 * hydrogenphosphate [n]
No genes",,Phosphatidylinositol phosphate metabolism,3.1.3.67,0.0
RE1530C_neg,901.0,0.004095818845314,0.7916761187782192,0.0343596613018321,RE1530C,RE1530,"1.00 * dGTP [c] + 1.00 * Deoxyuridine [c] --> 1.00 * proton [c] + 1.00 * dGDP [c] + 1.00 * dUMP [c]
No genes",,Pyrimidine synthesis,2.7.1.21,0.0
RE1530C_pos,1022.0,2.280121164473685e-05,0.7565355352765156,0.0005302701711685,RE1530C,RE1530,"1.00 * dGTP [c] + 1.00 * Deoxyuridine [c] --> 1.00 * proton [c] + 1.00 * dGDP [c] + 1.00 * dUMP [c]
No genes",,Pyrimidine synthesis,2.7.1.21,0.0
RE1709N_neg,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE1709N,RE1709,"1.00 * 4a-hydroxytetrahydrobiopterin [n] --> 1.00 * Water [n] + 1.00 * O2'-4a-cyclic-tetrahydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE1709N_pos,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE1709N,RE1709,"1.00 * 4a-hydroxytetrahydrobiopterin [n] --> 1.00 * Water [n] + 1.00 * O2'-4a-cyclic-tetrahydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE2649C_pos,898.0,0.0045561428219477,0.6986930182310167,0.0378327742584864,RE2649C,RE2649,"1.00 * Water [c] + 1.00 * Propanoyl-CoA [c] --> 1.00 * proton [c] + 1.00 * Coenzyme A [c] + 1.00 * propionate [c]
ACOT2; ACOT6; BAAT",ACOT2; ACOT6; BAAT,Bile acid synthesis,3.1.2.2,0.0
RE2660N_neg,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE2660N,RE2660,"1.00 * O2'-4a-cyclic-tetrahydrobiopterin [n] --> 1.00 * quinonoid dihydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE2660N_pos,931.0,0.0013316158918292,0.5841702289938867,0.0141959377701535,RE2660N,RE2660,"1.00 * O2'-4a-cyclic-tetrahydrobiopterin [n] --> 1.00 * quinonoid dihydrobiopterin [n]
PCBD1; PCBD2",PCBD1; PCBD2,Tetrahydrobiopterin metabolism,4.2.1.96,0.0
RE2799C_pos,944.0,0.0007916045984509,0.594064185216798,0.0092708531377723,RE2799C,RE2799,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * prostaglandin F2alpha(1-) [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * prostaglandin H2(1-) [c]
No genes",,Eicosanoid metabolism,1.1.1.188,0.0
